Cycle,True_labels,Predicted_labels,Accuracy,Run_times
0,1.0,0,0,199.476957321167
1,1.0,0,0,24.388551712036133
2,1.0,0,0,23.748397827148438
3,1.0,0,0,23.503541946411133
4,1.0,0,0,25.157690048217773
5,1.0,0,0,24.29032325744629
6,1.0,0,0,23.932218551635742
7,1.0,0,0,23.99468421936035
8,1.0,0,0,28.334617614746094
9,1.0,0,0,24.163484573364258
10,1.0,0,0,33.933401107788086
11,1.0,0,0,33.646583557128906
12,1.0,0,0,25.15554428100586
13,1.0,0,0,24.40500259399414
14,1.0,0,0,24.029016494750977
15,1.0,0,0,24.097919464111328
16,1.0,0,0,25.07805824279785
17,1.0,0,0,27.699947357177734
18,1.0,0,0,23.957252502441406
19,1.0,0,0,23.73528480529785
20,1.0,0,0,25.722742080688477
21,1.0,0,0,24.13034439086914
22,1.0,0,0,23.99420738220215
23,1.0,0,0,23.75030517578125
24,1.0,0,0,25.06875991821289
25,1.0,0,0,23.839712142944336
26,1.0,0,0,27.897119522094727
27,1.0,0,0,25.46977996826172
28,1.0,0,0,25.191545486450195
29,1.0,0,0,23.832321166992188
30,1.0,0,0,23.442745208740234
31,1.0,0,0,25.768280029296875
32,1.0,0,0,26.441574096679688
33,1.0,0,0,25.337934494018555
34,1.0,0,0,24.351119995117188
35,1.0,0,0,28.03349494934082
36,1.0,0,0,24.80936050415039
37,1.0,0,0,24.036407470703125
38,1.0,0,0,24.0175724029541
39,1.0,0,0,23.983478546142578
40,1.0,0,0,25.87151527404785
41,1.0,0,0,24.964332580566406
42,1.0,0,0,33.600807189941406
43,1.0,0,0,29.555797576904297
44,1.0,0,0,24.840354919433594
45,1.0,0,0,23.679494857788086
46,1.0,0,0,30.373096466064453
47,1.0,0,0,25.49457550048828
48,1.0,0,0,23.58222007751465
49,1.0,0,0,24.135589599609375
50,1.0,0,0,24.361610412597656
51,1.0,0,0,25.083065032958984
52,1.0,0,0,28.085708618164062
53,1.0,0,0,24.329423904418945
54,1.0,0,0,24.46722984313965
55,1.0,0,0,28.029203414916992
56,1.0,0,0,25.233983993530273
57,1.0,0,0,24.688243865966797
58,1.0,0,0,24.635791778564453
59,1.0,0,0,26.00836753845215
60,1.0,0,0,25.743484497070312
61,1.0,0,0,28.94878387451172
62,1.0,0,0,25.790929794311523
63,1.0,0,0,35.06636619567871
64,1.0,0,0,35.17580032348633
65,1.0,0,0,29.97136116027832
66,1.0,0,0,26.561737060546875
67,1.0,0,0,25.50673484802246
68,1.0,0,0,25.2993106842041
69,1.0,0,0,25.15101432800293
70,1.0,0,0,29.918909072875977
71,1.0,0,0,25.158166885375977
72,1.0,0,0,24.98316764831543
73,1.0,0,0,24.48558807373047
74,1.0,0,0,25.982379913330078
75,1.0,0,0,25.58279037475586
76,1.0,0,0,25.849342346191406
77,1.0,0,0,25.710582733154297
78,1.0,0,0,27.654647827148438
79,1.0,0,0,28.782129287719727
80,1.0,0,0,26.025772094726562
81,1.0,0,0,25.92325210571289
82,1.0,0,0,26.00240707397461
83,1.0,0,0,25.64072608947754
84,1.0,0,0,25.246620178222656
85,1.0,0,0,25.82836151123047
86,1.0,0,0,24.28722381591797
87,1.0,0,0,24.092912673950195
88,1.0,0,0,28.726816177368164
89,1.0,0,0,24.466753005981445
90,1.0,0,0,25.058984756469727
91,1.0,0,0,25.162935256958008
92,1.0,0,0,25.01535415649414
93,1.0,0,0,27.65631675720215
94,1.0,0,0,35.04800796508789
95,1.0,0,0,27.603626251220703
96,1.0,0,0,25.79498291015625
97,1.0,0,0,30.640840530395508
98,1.0,0,0,25.638103485107422
99,1.0,0,0,26.064157485961914
100,1.0,0,0,26.674985885620117
101,1.0,0,0,25.827407836914062
102,1.0,0,0,24.960994720458984
103,1.0,0,0,24.903535842895508
104,1.0,0,0,24.64151382446289
105,1.0,0,0,29.397010803222656
106,1.0,0,0,23.34427833557129
107,1.0,0,0,25.21038055419922
108,1.0,0,0,26.001930236816406
109,1.0,0,0,25.60114860534668
110,1.0,0,0,26.362180709838867
111,1.0,0,0,26.358366012573242
112,1.0,0,0,26.592254638671875
113,1.0,0,0,25.983333587646484
114,1.0,0,0,30.184268951416016
115,1.0,0,0,25.995731353759766
116,1.0,0,0,26.506900787353516
117,1.0,0,0,26.580810546875
118,1.0,0,0,26.08203887939453
